compra,dataAssinatura,dataFimVigencia,dataInicioVigencia,dataPublicacaoDOU,fornecedor,fundamentoLegal,id,modalidadeCompra,numero,numeroProcesso,objeto,situacaoContrato,unidadeGestora,unidadeGestoraCompras,valorFinalCompra,valorInicialCompra
"{'numero': '000062018', 'objeto': 'Objeto: Pregão Eletrônico -  Contratação de serviços de empresa especializada para prestação de serviços de Telefonia Móvel (Serviço Móvel Pessoal   SMP) e de Comunicação de Dados (internet) Móvel, com área de Registro no Estado do Mato Grosso (65 ou 66, a depender da localidade), com fornecimento de equipamentos em regime de comodato, para atender a Reitoria e Campi do Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso.', 'numeroProcesso': '23188001803201873', 'contatoResponsavel': 'GLAUCIA MARA DE BARROS'}",2019-08-14,2023-08-14,2019-08-14,2019-08-28,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: LEI N. 8666/93, DA LEI N. 10520/02, DECRETO 7892/13, DECR",671963274,Pregão - Registro de Preço,000212019,Sem informação,"Objeto: CONTRATAÇÃO DE SERVIÇOS DE PRESTAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL (SERVIÇO MÓVEL PESSOAL - SMP) E DE COMUNICAÇÃO DE DADOS (INTERNET) MÓVEL, COM ÁREA DE REGISTRO NOS ESTADOS DO ACRÉ, AMAPÁ, AMAZONAS, RONDÔNIA, RORAIMA E DISTRITO FEDERAL, COM FORNECIMENTO DE EQUIPAMENTOS EM REGIME DE COMODATO, PARA ATENDER A SEDE E AS UNIDADES DA SUFRAMA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",Não se aplica,"{'codigo': '193028', 'nome': 'SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20603', 'cnpj': '04407029000143', 'sigla': 'SUFRAMA', 'nome': 'Superintendência da Zona Franca de Manaus'}, 'orgaoMaximo': {'codigo': '28000', 'sigla': 'MDICS', 'nome': 'Ministério do Desenvolvimento, Indústria, Comércio e Serviços'}}","{'codigo': '193028', 'nome': 'SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20603', 'cnpj': '', 'sigla': '', 'nome': 'SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",61212.19,36904.05
"{'numero': '000102020', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de Serviços de Telefonia Móvel Pessoal   SMP, para comunicação de voz e dados, com tecnologia 3G/4G, e chamadas ilimitadas nas modalidades Local, Longa Distância Nacional   LDN, com fornecimento de SimCard e terminais móveis em regime de comodato.', 'numeroProcesso': '60043002216202048', 'contatoResponsavel': 'THELMO LUIZ DE VASCONCELOS'}",2020-06-10,2024-06-10,2020-06-10,2020-07-02,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8.666/93,671984010,Pregão,000262020,Sem informação,"Objeto: SERVIÇOS DE TELEFONIA MÓVEL PESSOAL - SMP PARA COMUNICAÇÃO DE VOZ E DADOS, COM TECNOLOGIA 3G/4G.",Não se aplica,"{'codigo': '160348', 'nome': '5 BATALHAO DE ENGENHARIA DE CONSTRUCAO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '00394452000103', 'sigla': 'CMDO EXÉRCITO', 'nome': 'Comando do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '160348', 'nome': '5 BATALHAO DE ENGENHARIA DE CONSTRUCAO/RO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DO EXERCITO'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",15208.2,12891.6
"{'numero': '000012020', 'objeto': 'Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviço de locação de máquinas copiadoras e impressoras multifuncionais  do tipo digital a laser outsourcing de impressão para o CPOR/PA.', 'numeroProcesso': '64214001186202043', 'contatoResponsavel': ''}",2020-07-22,2021-07-21,2020-07-22,2021-08-20,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",,671986506,Pregão,000012020,Sem informação,"Objeto: O OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL (SMP) COM INTERNET NA MODALIDADE LOCAL E NA MODALIDADE LONGA DISTÂNCIA NACIONAL PARA O ESTADO DO RIO GRANDE DO SUL. COM FORNECIMENTO DE APARELHOS CELULARES EM REGIME DE COMODATO E SERVIÇO DE ACESSO MÓVEL À INTERNET, COM FORNECIMENTO DE CHIP/MODEM EM REGIME DE COMODATO, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXOS DO EDITAL.",Não se aplica,"{'codigo': '160391', 'nome': 'CENTRO DE PREPARACAO OFICIAIS RESERVA/PA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '00394452000103', 'sigla': 'CMDO EXÉRCITO', 'nome': 'Comando do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '160391', 'nome': 'CENTRO DE PREPARACAO OFICIAIS RESERVA/PA/RS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DO EXERCITO'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",3526.8,3526.8
"{'numero': '000052020', 'objeto': 'Objeto: Pregão Eletrônico -  Serviço de locação de link de internet, com link mínimo dedicado de 300Mbps, com garantia mínima de 99,5% da largura de banda, tecnologia de transporte por fibra óptica, sem limite de dados trafegados com monitoramento 24horas e 7 dias por semana com atendimento técnico corretivo com técnicos qualificados com pronto atendimento até 24 horas e suporte operacional, técnico e de engenharia 24 horas/dia.', 'numeroProcesso': '67513010696202025', 'contatoResponsavel': 'ROBSON MASO'}",2020-10-01,2021-10-01,2020-10-01,2020-10-06,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: Lei nº 8.666, de 21/06/1993, Lei nº 10.520, de 17/07/2002, Decreto nº 9.507, de 21/09/2018, IN SEGES/MP nº 5, de 26/05/2017",671991882,Pregão,442020,Sem informação,"Objeto: Contratação de serviço de locação de link de internet, com link mínimo dedicado de 300mbps, com garantia mínima de 99,5% da largura de banda, tecnologia de transporte por fibra óptica, sem limite de dados trafegados, monitoramento 24horas e 7 dias por semana, suporte operacional, técnico e de engenharia 24 horas/dia.",Publicado,"{'codigo': '120626', 'nome': 'GRUPAMENTO DE APOIO DE PIRASSUNUNGA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52111', 'cnpj': '00394429000100', 'sigla': 'CMDO AERONÁUTICA', 'nome': 'Comando da Aeronáutica'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '120626', 'nome': 'GRUPAMENTO DE APOIO DE PIRASSUNUNGA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52111', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DA AERONAUTICA'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",58860.0,58860.0
"{'numero': '000052020', 'objeto': 'Objeto: Pregão Eletrônico -  Serviço de locação de link de internet, com link mínimo dedicado de 300Mbps, com garantia mínima de 99,5% da largura de banda, tecnologia de transporte por fibra óptica, sem limite de dados trafegados com monitoramento 24horas e 7 dias por semana com atendimento técnico corretivo com técnicos qualificados com pronto atendimento até 24 horas e suporte operacional, técnico e de engenharia 24 horas/dia.', 'numeroProcesso': '67513010696202025', 'contatoResponsavel': 'ROBSON MASO'}",2020-10-01,2025-10-01,2020-10-01,2020-10-06,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: LEI Nº 8.666, DE 21/06/1993, LEI Nº 10.520, DE 17/07/2002",671992330,Pregão,000442020,Sem informação,"Objeto: CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE LINK DE INTERNET, COM LINK MÍNIMO DEDICADO DE 300MBPS, COM GARANTIA MÍNIMA DE 99,5% DA LARGURA DE BANDA, TECNOLOGIA DE TRANSPORTE POR FIBRA ÓPTICA, SEM LIMITE DE DADOS TRAFEGADOS, MONITORAMENTO 24HORAS E 7 DIAS POR SEMANA, SUPORTE OPERACIONAL, TÉCNICO E DE ENGENHARIA 24 HORAS/DIA.",Não se aplica,"{'codigo': '120060', 'nome': 'ACADEMIA DA FORCA AEREA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52111', 'cnpj': '00394429000100', 'sigla': 'CMDO AERONÁUTICA', 'nome': 'Comando da Aeronáutica'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '120060', 'nome': 'ACADEMIA DA FORCA AEREA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52111', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DA AERONAUTICA'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",74761.94,58860.0
"{'numero': '000902021', 'objeto': 'Objeto: Serviço de fornecimento de telefonia móvel', 'numeroProcesso': '642030055962021', 'contatoResponsavel': 'ANDERSON SIQUEIRA DA SILVA'}",2021-10-20,2025-10-21,2021-10-20,2021-12-13,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",,672023818,Dispensa de Licitação,000042021,Sem informação,Objeto: SERVIÇO DE TELEFONIA MOVEL - SMP - COM LIGAÇÕES ILIMITADAS,Não se aplica,"{'codigo': '160008', 'nome': 'CENTRO DE EMBARCACOES DO COM.MIL.DA AMAZONIA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '00394452000103', 'sigla': 'CMDO EXÉRCITO', 'nome': 'Comando do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '160008', 'nome': 'CENTRO DE EMBARCAÇOES DO COM.MIL.DA AMAZNONIA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DO EXERCITO'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",1000.0,1000.0
"{'numero': '000552021', 'objeto': 'Objeto: Contratação de empresa para prestação de serviços de telefonia móvel (chips) para estudantes e servidores, conforme termos do projeto básico e contrato, pelo prazo de 04 (quatro) meses.', 'numeroProcesso': '23191000867202101', 'contatoResponsavel': 'RONILSON FARIAS MAJJIONE BALBUENA'}",2021-10-25,2022-02-25,2021-10-25,2021-12-20,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",,672023946,Dispensa de Licitação,000042021,Sem informação,"Objeto: PRESTAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL COM ACESSO À INTERNET, COM FORNECIMENTO DE CARTÃO E-SIM ""CHIP"", COM PACOTE DE DADOS DE NO MINIMO 60 GB POR USUÁRIO.",Não se aplica,"{'codigo': '158334', 'nome': 'INST.FED.MATO GROSSO/CAMPUS CACERES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26414', 'cnpj': '10784782000150', 'sigla': 'IFMT', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'codigo': '158334', 'nome': 'INST.FED.DE MATO GROSSO/CAMPUS CÁCERES MT', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26414', 'cnpj': '', 'sigla': '', 'nome': 'INSTITUTO FEDERAL DE MATO GROSSO'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",13500.0,13500.0
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-05-08,2016-08-04,2013-05-08,,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",NA,1279370543,Sem Informação,28162013,Sem informação,"Objeto: SERVIÇOS DE INSTALAÇÃO E UTILIZAÇÃO DE CIRCUITOS PARA ATENDER UNIDADES DA PETROBRAS LOCALIZADAS EM SP, PR, SC, RS - LOTE 2",Fechado,"{'codigo': '910816', 'nome': 'PETROLEO BRASILEIRO S/A', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '91084', 'cnpj': '00000000000000', 'sigla': 'PETROBRÁS HOLDING', 'nome': 'Petrobrás - Holding'}, 'orgaoMaximo': {'codigo': '32000', 'sigla': 'MME', 'nome': 'Ministério de Minas e Energia'}}","{'codigo': '910816', 'nome': 'PETROLEO BRASILEIRO S/A', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '91084', 'cnpj': '', 'sigla': '', 'nome': 'PETROBRAS - HOLDING'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",1189387.2,1189387.2
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-06-17,2014-12-05,2013-06-17,2013-07-24,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8666/93,1281020015,Sem Informação,82013,Sem informação,OBJETO: Prestação de serviço de telefonia móveldigital,Fechado,"{'codigo': '275079', 'nome': 'CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '29214', 'cnpj': '42357483000126', 'sigla': 'CBTU', 'nome': 'Companhia Brasileira de Trens Urbanos'}, 'orgaoMaximo': {'codigo': '56000', 'sigla': 'MCID', 'nome': 'Ministério das Cidades'}}","{'codigo': '275079', 'nome': 'SUPERINTENDENCIA DE TRENS URBANOS DE J.PESSOA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '29214', 'cnpj': '', 'sigla': '', 'nome': 'COMPANHIA BRASILEIRA DE TRENS URBANOS'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",21517.5,21517.5
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-06-17,2018-06-16,2013-06-17,,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Lei:10520/2002 Art:000 Parág:000 Inc:000  Lei:Dec.Lei 3555/2000 Art:008 Parág:000 Inc:005  Lei:123/2006 Art:000 Parág:000 Inc:000  Lei:8666/1,1281021423,Sem Informação,162662013,Sem informação,Objeto: TELECOMUNICACOES - SERVICOS DE COMUNICACAO DE DADOS OU DE VOZ,Fechado,"{'codigo': '238014', 'nome': 'EMPRESA DE TEC, E INFORMACOES DA PREV. SOCIAL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '57280', 'cnpj': '42422253000527', 'sigla': 'DATAPREV', 'nome': 'Empresa de Processamento de Dados da Previdência Social'}, 'orgaoMaximo': {'codigo': '46000', 'sigla': 'MGI', 'nome': 'Ministério da Gestão e da Inovação em Serviços Públicos'}}","{'codigo': '238014', 'nome': 'EMP. DE TEC. E INFORM. DA PREVIDENCIA SOCIAL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '57280', 'cnpj': '', 'sigla': '', 'nome': 'EMPRESA DE PROC.DE DADOS DA PREVID.SOCIAL'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",11599980.0,11599980.0
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-04-11,2017-02-13,2013-06-20,,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",NA,1281143919,Sem Informação,78112013,Sem informação,Objeto: CIRCUITO DE TELECOMUNICAÇÕES DE DADOS-AEROPORTO-CUMBICA-GUARULHOS E TERMINAL GUARULHOS-SP.,Fechado,"{'codigo': '910816', 'nome': 'PETROLEO BRASILEIRO S/A', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '91084', 'cnpj': '00000000000000', 'sigla': 'PETROBRÁS HOLDING', 'nome': 'Petrobrás - Holding'}, 'orgaoMaximo': {'codigo': '32000', 'sigla': 'MME', 'nome': 'Ministério de Minas e Energia'}}","{'codigo': '910816', 'nome': 'PETROLEO BRASILEIRO S/A', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '91084', 'cnpj': '', 'sigla': '', 'nome': 'PETROBRAS - HOLDING'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",42172.8,42172.8
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-07-24,2014-07-24,2013-07-24,2013-06-17,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: 8666/93,1282524911,Sem Informação,12013,Sem informação,"OBJETO: Contratação de empresa prestadora de serviço de telefonia móvel local, itra-regional e internacional",Fechado,"{'codigo': '791620', 'nome': 'COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52131', 'cnpj': '00394502000144', 'sigla': 'CMDO MARINHA', 'nome': 'Comando da Marinha'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '791620', 'nome': 'COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52131', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DA MARINHA'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",33120.0,33120.0
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-08-08,2013-08-09,2013-08-08,,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",DISPENSA(ALÍNEA 2.1-D)-CONCESSIONÁRIO DE SERVIÇO PÚBLICO,1283129327,Sem Informação,93752013,Sem informação,Objeto: Serv.nat.púb-telefonia móvel pessoal,Pendente,"{'codigo': '910899', 'nome': 'PETROBRAS TRANSPORTE S.A.', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '91084', 'cnpj': '00000000000000', 'sigla': 'PETROBRÁS HOLDING', 'nome': 'Petrobrás - Holding'}, 'orgaoMaximo': {'codigo': '32000', 'sigla': 'MME', 'nome': 'Ministério de Minas e Energia'}}","{'codigo': '910899', 'nome': 'PETROBRAS TRANSPORTE S.A.', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '91084', 'cnpj': '', 'sigla': '', 'nome': 'PETROBRAS - HOLDING'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",62368.64,62368.64
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-09-02,2014-10-02,2013-10-02,2013-10-02,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: Lei 8.666/93,1285523119,Sem Informação,52013,Sem informação,"OBJETO: Prestação do serviço de telefonia móvel, incluindo interurbanos através de subcontratação, no regime de comodato e modem de acesso rápido a internet de alta velocidade, pela rede de telefonia móvel, utilizando placa de dados (modem)",Fechado,"{'codigo': '779000', 'nome': 'DIR. DE PATR. HIST. E DOCUMENTACAO DA MARINHA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52131', 'cnpj': '00394502000144', 'sigla': 'CMDO MARINHA', 'nome': 'Comando da Marinha'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'codigo': '779000', 'nome': 'DIR.DE PATR.HIST.E DOCUMENTACAO DA MARINHA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52131', 'cnpj': '', 'sigla': '', 'nome': 'COMANDO DA MARINHA'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",88524.0,88524.0
"{'numero': '-2', 'objeto': '', 'numeroProcesso': '-2', 'contatoResponsavel': ''}",2013-10-03,2014-10-02,2013-10-03,2013-10-04,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: Lei Nº8.666/93, e na Resolução DIREXE Nº211/2013, datada de 06/09/2013.",1285549551,Sem Informação,522013,Sem informação,OBJETO: Contratação de empresa especializada na prestação do serviços de acesso á internet 3G.,Fechado,"{'codigo': '396003', 'nome': 'COMPANHIA DOCAS DO CEARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '39813', 'cnpj': '07223670000116', 'sigla': 'CDC', 'nome': 'Companhia Docas do Ceará'}, 'orgaoMaximo': {'codigo': '39000', 'sigla': 'MTR', 'nome': 'Ministério dos Transportes'}}","{'codigo': '396003', 'nome': 'COMPANHIA DOCAS DO CEARA/CE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '94320', 'cnpj': '', 'sigla': '', 'nome': 'ESTADO DO CEARA'}, 'orgaoMaximo': {'codigo': '99900', 'sigla': '', 'nome': 'REPUBLICA FEDERATIVA DO BRASIL'}}",22998.0,22998.0
